Experiment,subj,condition,age,sex,phase,block,trial,cue,resp,out,numResp,RT,AOI_cue_p1,AOI_cue_p2,AOI_resp_p1,AOI_resp_p2,AOI_out_p1,AOI_out_p2,tOutFix,nFix_p1,nFix_p2,samples_p1,samples_p2,raw_NA_p1,raw_NA_p2,post_interp_NA_p1,post_interp_NA_p2,ICU,ICU_medSplit,AOI_cue_p2_1s,AOI_resp_p2_1s,AOI_out_p2_1s,tOutFix_1s,ICU_Exp_medSplit
Exp7,P1894_Exp7,NA,21,F,3,14,56,9,1,13,1,885.529550309002,467,0,284,292,0,325,491,4,3,106,99,0,0,0,0,24,High,NA,NA,NA,NA,Low
Exp7,P1894_Exp7,NA,21,F,3,15,57,11,3,15,1,968.927784251719,209,0,309,716,0,0,NA,4,3,117,98,0,0,0,0,24,High,NA,NA,NA,NA,Low
Exp7,P1894_Exp7,NA,21,F,3,15,58,10,2,14,1,884.148782799457,558,0,242,591,0,0,NA,3,1,106,99,0,25,0,0,24,High,NA,NA,NA,NA,Low
Exp7,P1894_Exp7,NA,21,F,3,15,59,9,1,13,1,1338.68903761686,742,125,501,184,0,392,225,3,3,161,98,0,0,0,0,24,High,NA,NA,NA,NA,Low
Exp7,P1894_Exp7,NA,21,F,3,15,60,12,4,16,1,1446.77135064921,601,58,233,208,308,442,383,5,3,173,100,0,0,0,0,24,High,NA,NA,NA,NA,Low
Exp7,P1894_Exp7,NA,21,F,3,16,61,11,3,15,1,1007.51229040907,249,417,458,342,0,0,NA,4,2,121,100,0,0,0,0,24,High,NA,NA,NA,NA,Low
Exp7,P1894_Exp7,NA,21,F,3,16,62,10,2,14,1,960.569595968991,483,325,224,417,0,0,NA,3,2,115,100,0,0,0,0,24,High,NA,NA,NA,NA,Low
Exp7,P1894_Exp7,NA,21,F,3,16,63,12,4,16,1,931.690345725656,600,333,175,425,0,0,NA,2,2,112,99,0,1,0,0,24,High,NA,NA,NA,NA,Low
Exp7,P1894_Exp7,NA,21,F,3,16,64,9,1,13,1,832.275394172029,609,0,109,275,0,484,333,3,2,100,99,0,0,0,0,24,High,NA,NA,NA,NA,Low
Exp7,P1894_Exp7,NA,21,F,3,17,65,12,4,16,1,1235.94150814097,433,0,441,808,0,0,NA,4,1,148,99,0,0,0,0,24,High,NA,NA,NA,NA,Low
Exp7,P1894_Exp7,NA,21,F,3,17,66,11,3,15,1,852.116584264877,334,0,425,342,0,208,600,3,2,103,98,0,28,0,28,24,High,NA,NA,NA,NA,Low
Exp7,P1894_Exp7,NA,21,F,3,17,67,10,2,14,1,932.869841482898,567,0,125,700,0,0,NA,3,3,112,99,0,0,0,0,24,High,NA,NA,NA,NA,Low
Exp7,P1894_Exp7,NA,21,F,3,17,68,9,1,13,1,833.978010985447,266,342,466,383,0,0,NA,2,2,100,99,0,0,0,0,24,High,NA,NA,NA,NA,Low
Exp7,P1894_Exp7,NA,21,F,3,18,69,10,2,14,1,1379.28595212725,433,0,816,533,0,0,NA,5,2,165,100,0,27,0,27,24,High,NA,NA,NA,NA,Low
Exp7,P1894_Exp7,NA,21,F,3,18,70,11,3,15,1,844.318617822864,474,500,300,275,0,0,NA,2,2,101,100,0,0,0,0,24,High,NA,NA,NA,NA,Low
Exp7,P1894_Exp7,NA,21,F,3,18,71,9,1,13,1,1869.9404192339,842,167,825,383,0,0,NA,5,2,225,98,0,23,0,0,24,High,NA,NA,NA,NA,Low
Exp7,P1894_Exp7,NA,21,F,3,18,72,12,4,16,1,1275.2269099401,816,0,367,816,0,0,NA,3,1,153,100,1,0,0,0,24,High,NA,NA,NA,NA,Low
Exp7,P1901_Exp7,NA,18,F,1,1,1,3,3,7,3,4025.88406030918,425,0,2703,225,0,542,275,20,2,483,99,13,0,0,0,16,Low,NA,NA,NA,NA,Low
Exp7,P1901_Exp7,NA,18,F,1,1,2,2,2,6,4,4093.86156356231,117,250,3054,158,0,209,275,21,3,491,100,21,0,0,0,16,Low,NA,NA,NA,NA,Low
Exp7,P1901_Exp7,NA,18,F,1,1,3,4,4,8,2,2479.51025577095,275,0,1524,200,200,475,267,15,2,297,100,1,0,0,0,16,Low,NA,NA,NA,NA,Low
Exp7,P1901_Exp7,NA,18,F,1,1,4,1,1,5,1,1268.61019724311,325,0,92,323,284,325,250,9,5,153,98,0,0,0,0,16,Low,NA,NA,NA,NA,Low
Exp7,P1901_Exp7,NA,18,F,1,2,5,4,4,8,2,4864.97344348572,240,0,3427,149,0,459,291,28,3,584,99,20,0,0,0,16,Low,NA,NA,NA,NA,Low
Exp7,P1901_Exp7,NA,18,F,1,2,6,3,3,7,1,2309.04523001482,334,0,1232,192,0,566,258,17,3,277,100,21,1,0,0,16,Low,NA,NA,NA,NA,Low
Exp7,P1901_Exp7,NA,18,F,1,2,7,1,1,5,1,3944.73357380775,791,0,2351,275,0,241,275,17,4,474,99,3,0,0,0,16,Low,NA,NA,NA,NA,Low
Exp7,P1901_Exp7,NA,18,F,1,2,8,2,2,6,1,2408.60610996242,576,241,1433,175,0,209,250,12,4,289,98,3,0,0,0,16,Low,NA,NA,NA,NA,Low
Exp7,P1901_Exp7,NA,18,F,1,3,9,3,3,7,1,6054.57604030016,1585,0,2280,258,0,392,341,33,4,727,99,78,0,52,0,16,Low,NA,NA,NA,NA,Low
Exp7,P1901_Exp7,NA,18,F,1,3,10,1,1,5,1,3585.40240407638,995,0,1626,175,0,167,275,22,3,430,99,6,0,0,0,16,Low,NA,NA,NA,NA,Low
Exp7,P1901_Exp7,NA,18,F,1,3,11,4,4,8,2,4834.20535903861,792,0,3297,367,0,325,334,21,3,580,99,2,0,0,0,16,Low,NA,NA,NA,NA,Low
Exp7,P1901_Exp7,NA,18,F,1,3,12,2,2,6,2,3614.9149322755,309,351,2627,225,0,0,NA,16,4,434,99,2,17,0,0,16,Low,NA,NA,NA,NA,Low
Exp7,P1901_Exp7,NA,18,F,1,4,13,1,1,5,4,6432.929149958,639,0,4795,375,0,208,317,24,4,772,99,24,1,0,0,16,Low,NA,NA,NA,NA,Low
Exp7,P1901_Exp7,NA,18,F,1,4,14,3,3,7,1,4164.97903953677,591,0,2111,292,0,266,383,21,6,500,99,98,0,82,0,16,Low,NA,NA,NA,NA,Low
Exp7,P1901_Exp7,NA,18,F,1,4,15,4,4,8,2,3252.66299429677,351,425,2361,309,0,0,NA,16,4,390,99,1,0,0,0,16,Low,NA,NA,NA,NA,Low
Exp7,P1901_Exp7,NA,18,F,1,4,16,2,2,6,1,1195.87388538821,442,0,466,742,0,0,NA,4,2,144,99,20,0,0,0,16,Low,NA,NA,NA,NA,Low
Exp7,P1901_Exp7,NA,18,F,1,5,17,1,1,5,1,1423.6885527971,409,75,717,615,0,0,NA,12,5,171,98,1,3,0,0,16,Low,NA,NA,NA,NA,Low
Exp7,P1901_Exp7,NA,18,F,1,5,18,3,3,7,1,2663.39529492689,374,175,1877,575,0,0,NA,13,2,320,99,0,0,0,0,16,Low,NA,NA,NA,NA,Low
