Experiment,subj,condition,age,sex,phase,epoch,block,trial,cue,resp,out,numResp,RT,ICU,ICU_Exp_medSplit,AOI_out_p2,AOI_out_p2_1s,tOutFix,tOutFix_1s
Exp3,P116_Exp3,NA,21,M,1,2,4,16,1,1,5,1,835.515869901428,21,Low,117,NA,213,NA
Exp3,P116_Exp3,NA,21,M,1,3,5,17,2,2,6,1,2339.31354993911,21,Low,0,NA,NA,NA
Exp3,P116_Exp3,NA,21,M,1,3,5,18,4,4,8,1,1365.25918162442,21,Low,0,NA,NA,NA
Exp3,P116_Exp3,NA,21,M,1,3,5,19,3,3,7,1,814.951165353705,21,Low,0,NA,NA,NA
Exp3,P116_Exp3,NA,21,M,1,3,5,20,1,1,5,1,199.586031441868,21,Low,0,NA,NA,NA
Exp3,P116_Exp3,NA,21,M,1,3,6,21,4,4,8,1,3451.81344428784,21,Low,0,NA,NA,NA
Exp3,P116_Exp3,NA,21,M,1,3,6,22,2,2,6,1,585.872666484647,21,Low,0,NA,NA,NA
Exp3,P116_Exp3,NA,21,M,1,3,6,23,1,1,5,1,1011.00847256021,21,Low,0,NA,NA,NA
Exp3,P116_Exp3,NA,21,M,1,3,6,24,3,3,7,1,195.478041012393,21,Low,0,NA,NA,NA
Exp3,P116_Exp3,NA,21,M,2,4,7,25,5,1,9,1,2474.50172240497,21,Low,246,NA,220,NA
Exp3,P116_Exp3,NA,21,M,2,4,7,26,8,4,12,3,4207.16448745225,21,Low,437,NA,383,NA
Exp3,P116_Exp3,NA,21,M,2,4,7,27,7,3,11,1,6912.12480514878,21,Low,NA,NA,NA,NA
Exp3,P116_Exp3,NA,21,M,2,4,7,28,6,2,10,1,1267.61464278752,21,Low,NA,NA,NA,NA
Exp3,P116_Exp3,NA,21,M,2,4,8,29,5,1,9,1,3078.14841288928,21,Low,NA,NA,NA,NA
Exp3,P116_Exp3,NA,21,M,2,4,8,30,7,3,11,2,2435.68847251299,21,Low,NA,NA,NA,NA
Exp3,P116_Exp3,NA,21,M,2,4,8,31,6,2,10,1,1723.280101618,21,Low,0,NA,NA,NA
Exp3,P116_Exp3,NA,21,M,2,4,8,32,8,4,12,1,78.9118126849644,21,Low,0,NA,NA,NA
Exp3,P116_Exp3,NA,21,M,2,5,9,33,7,3,11,1,2175.73680607165,21,Low,173,NA,194,NA
Exp3,P116_Exp3,NA,21,M,2,5,9,34,6,2,10,1,1777.41175774645,21,Low,0,NA,NA,NA
Exp3,P116_Exp3,NA,21,M,2,5,9,35,8,4,12,1,1147.06448780998,21,Low,0,NA,NA,NA
Exp3,P116_Exp3,NA,21,M,2,5,9,36,5,1,9,1,86.9925610022619,21,Low,0,NA,NA,NA
Exp3,P116_Exp3,NA,21,M,2,5,10,37,7,3,11,2,2273.98808021826,21,Low,0,NA,NA,NA
Exp3,P116_Exp3,NA,21,M,2,5,10,38,8,4,12,1,1351.27408376866,21,Low,0,NA,NA,NA
Exp3,P116_Exp3,NA,21,M,2,5,10,39,5,1,9,2,1537.66799927325,21,Low,0,NA,NA,NA
Exp3,P116_Exp3,NA,21,M,2,5,10,40,6,2,10,1,341.658687546442,21,Low,130,NA,200,NA
Exp3,P116_Exp3,NA,21,M,2,6,11,41,7,3,11,1,1393.19707849427,21,Low,0,NA,NA,NA
Exp3,P116_Exp3,NA,21,M,2,6,11,42,6,2,10,1,587.223784506932,21,Low,0,NA,NA,NA
Exp3,P116_Exp3,NA,21,M,2,6,11,43,8,4,12,1,939.314998857299,21,Low,0,NA,NA,NA
Exp3,P116_Exp3,NA,21,M,2,6,11,44,5,1,9,1,286.469017861236,21,Low,150,NA,183,NA
Exp3,P116_Exp3,NA,21,M,2,6,12,45,8,4,12,1,1419.60666648447,21,Low,173,NA,204,NA
Exp3,P116_Exp3,NA,21,M,2,6,12,46,7,3,11,1,1403.36064950316,21,Low,190,NA,203,NA
Exp3,P116_Exp3,NA,21,M,2,6,12,47,5,1,9,2,1946.77995612074,21,Low,0,NA,NA,NA
Exp3,P116_Exp3,NA,21,M,2,6,12,48,6,2,10,1,79.3063415585493,21,Low,0,NA,NA,NA
Exp3,P116_Exp3,NA,21,M,3,7,13,49,10,2,14,1,7173.68990452815,21,Low,254,NA,190,NA
Exp3,P116_Exp3,NA,21,M,3,7,13,50,11,3,15,1,685.440043078415,21,Low,190,NA,194,NA
Exp3,P116_Exp3,NA,21,M,3,7,13,51,9,1,13,1,1251.61705523715,21,Low,137,NA,200,NA
Exp3,P116_Exp3,NA,21,M,3,7,13,52,12,4,16,1,169.983989431785,21,Low,247,NA,396,NA
Exp3,P116_Exp3,NA,21,M,3,7,14,53,11,3,15,2,3034.78766679109,21,Low,230,NA,194,NA
Exp3,P116_Exp3,NA,21,M,3,7,14,54,10,2,14,1,859.274235906923,21,Low,157,NA,196,NA
Exp3,P116_Exp3,NA,21,M,3,7,14,55,12,4,16,1,1551.83692886931,21,Low,0,NA,NA,NA
Exp3,P116_Exp3,NA,21,M,3,7,14,56,9,1,13,1,266.076372579846,21,Low,0,NA,NA,NA
Exp3,P116_Exp3,NA,21,M,3,8,15,57,12,4,16,1,1625.68929356712,21,Low,130,NA,196,NA
Exp3,P116_Exp3,NA,21,M,3,8,15,58,10,2,14,1,936.353466484434,21,Low,173,NA,190,NA
Exp3,P116_Exp3,NA,21,M,3,8,15,59,11,3,15,1,571.454401877418,21,Low,70,NA,220,NA
Exp3,P116_Exp3,NA,21,M,3,8,15,60,9,1,13,1,277.193816007639,21,Low,0,NA,NA,NA
Exp3,P116_Exp3,NA,21,M,3,8,16,61,11,3,15,1,2386.17011771566,21,Low,123,NA,200,NA
Exp3,P116_Exp3,NA,21,M,3,8,16,62,12,4,16,1,1066.05838182077,21,Low,0,NA,NA,NA
Exp3,P116_Exp3,NA,21,M,3,8,16,63,10,2,14,1,695.814613085531,21,Low,0,NA,NA,NA
Exp3,P116_Exp3,NA,21,M,3,8,16,64,9,1,13,1,124.9210640417,21,Low,0,NA,NA,NA
Exp3,P116_Exp3,NA,21,M,3,9,17,65,10,2,14,2,1947.8880781644,21,Low,130,NA,187,NA
Exp3,P116_Exp3,NA,21,M,3,9,17,66,9,1,13,1,1096.50532538581,21,Low,86,NA,207,NA
Exp3,P116_Exp3,NA,21,M,3,9,17,67,11,3,15,1,613.566963653284,21,Low,127,NA,260,NA
Exp3,P116_Exp3,NA,21,M,3,9,17,68,12,4,16,1,197.124980230001,21,Low,0,NA,NA,NA
Exp3,P116_Exp3,NA,21,M,3,9,18,69,11,3,15,1,2066.35873089181,21,Low,156,NA,214,NA
Exp3,P116_Exp3,NA,21,M,3,9,18,70,9,1,13,1,1206.9498661549,21,Low,0,NA,NA,NA
Exp3,P116_Exp3,NA,21,M,3,9,18,71,10,2,14,1,383.330536111316,21,Low,0,NA,NA,NA
Exp3,P116_Exp3,NA,21,M,3,9,18,72,12,4,16,1,121.136967627535,21,Low,0,NA,NA,NA
Exp3,P117_Exp3,NA,19,F,1,1,1,1,4,4,8,1,2669.69115121537,29,High,270,NA,290,NA
Exp3,P117_Exp3,NA,19,F,1,1,1,2,1,1,5,1,1585.03385754375,29,High,313,NA,240,NA
Exp3,P117_Exp3,NA,19,F,1,1,1,3,3,3,7,2,3490.22156444698,29,High,280,NA,204,NA
Exp3,P117_Exp3,NA,19,F,1,1,1,4,2,2,6,3,4288.13912850092,29,High,288,NA,207,NA
Exp3,P117_Exp3,NA,19,F,1,1,2,5,4,4,8,1,1598.13918585496,29,High,134,NA,213,NA
Exp3,P117_Exp3,NA,19,F,1,1,2,6,2,2,6,1,1495.57978913072,29,High,0,NA,NA,NA
Exp3,P117_Exp3,NA,19,F,1,1,2,7,3,3,7,2,2908.76921418749,29,High,220,NA,226,NA
Exp3,P117_Exp3,NA,19,F,1,1,2,8,1,1,5,1,785.717196456972,29,High,0,NA,NA,NA
Exp3,P117_Exp3,NA,19,F,1,2,3,9,2,2,6,1,1337.42054803952,29,High,0,NA,NA,NA
Exp3,P117_Exp3,NA,19,F,1,2,3,10,4,4,8,2,3429.6495676972,29,High,0,NA,NA,NA
Exp3,P117_Exp3,NA,19,F,1,2,3,11,1,1,5,1,908.915311916644,29,High,0,NA,NA,NA
Exp3,P117_Exp3,NA,19,F,1,2,3,12,3,3,7,1,345.329445844982,29,High,0,NA,NA,NA
Exp3,P117_Exp3,NA,19,F,1,2,4,13,1,1,5,1,1551.4959773318,29,High,0,NA,NA,NA
Exp3,P117_Exp3,NA,19,F,1,2,4,14,3,3,7,1,1441.90306174278,29,High,0,NA,NA,NA
Exp3,P117_Exp3,NA,19,F,1,2,4,15,4,4,8,1,1080.08057108236,29,High,0,NA,NA,NA
Exp3,P117_Exp3,NA,19,F,1,2,4,16,2,2,6,1,629.91091359072,29,High,0,NA,NA,NA
Exp3,P117_Exp3,NA,19,F,1,3,5,17,1,1,5,1,1271.26997260348,29,High,0,NA,NA,NA
Exp3,P117_Exp3,NA,19,F,1,3,5,18,2,2,6,1,1325.11181456721,29,High,0,NA,NA,NA
Exp3,P117_Exp3,NA,19,F,1,3,5,19,3,3,7,1,2984.94559519895,29,High,0,NA,NA,NA
Exp3,P117_Exp3,NA,19,F,1,3,5,20,4,4,8,1,210.862486721453,29,High,0,NA,NA,NA
Exp3,P117_Exp3,NA,19,F,1,3,6,21,3,3,7,1,1497.10928743662,29,High,0,NA,NA,NA
Exp3,P117_Exp3,NA,19,F,1,3,6,22,2,2,6,1,773.176638493169,29,High,0,NA,NA,NA
Exp3,P117_Exp3,NA,19,F,1,3,6,23,1,1,5,1,799.020239668607,29,High,0,NA,NA,NA
Exp3,P117_Exp3,NA,19,F,1,3,6,24,4,4,8,1,343.548200627993,29,High,0,NA,NA,NA
Exp3,P117_Exp3,NA,19,F,2,4,7,25,8,4,12,2,2694.64518627501,29,High,117,NA,240,NA
Exp3,P117_Exp3,NA,19,F,2,4,7,26,7,3,11,1,613.299239837943,29,High,0,NA,NA,NA
Exp3,P117_Exp3,NA,19,F,2,4,7,27,5,1,9,2,1484.89231782514,29,High,0,NA,NA,NA
Exp3,P117_Exp3,NA,19,F,2,4,7,28,6,2,10,1,537.594356039335,29,High,0,NA,NA,NA
Exp3,P117_Exp3,NA,19,F,2,4,8,29,5,1,9,1,1000.76037225881,29,High,0,NA,NA,NA
Exp3,P117_Exp3,NA,19,F,2,4,8,30,8,4,12,1,1177.26665038572,29,High,0,NA,NA,NA
Exp3,P117_Exp3,NA,19,F,2,4,8,31,6,2,10,1,778.998814013903,29,High,0,NA,NA,NA
Exp3,P117_Exp3,NA,19,F,2,4,8,32,7,3,11,1,412.883947996306,29,High,184,NA,629,NA
Exp3,P117_Exp3,NA,19,F,2,5,9,33,5,1,9,1,1225.63797768089,29,High,0,NA,NA,NA
Exp3,P117_Exp3,NA,19,F,2,5,9,34,7,3,11,1,730.534817292209,29,High,0,NA,NA,NA
Exp3,P117_Exp3,NA,19,F,2,5,9,35,6,2,10,1,925.357343268843,29,High,0,NA,NA,NA
Exp3,P117_Exp3,NA,19,F,2,5,9,36,8,4,12,1,353.184915347811,29,High,0,NA,NA,NA
Exp3,P117_Exp3,NA,19,F,2,5,10,37,5,1,9,1,1794.043861315,29,High,0,NA,NA,NA
Exp3,P117_Exp3,NA,19,F,2,5,10,38,6,2,10,1,883.144457748131,29,High,0,NA,NA,NA
Exp3,P117_Exp3,NA,19,F,2,5,10,39,8,4,12,2,1335.32024229498,29,High,0,NA,NA,NA
Exp3,P117_Exp3,NA,19,F,2,5,10,40,7,3,11,1,348.119489826786,29,High,0,NA,NA,NA
Exp3,P117_Exp3,NA,19,F,2,6,11,41,8,4,12,2,2055.99135004741,29,High,0,NA,NA,NA
Exp3,P117_Exp3,NA,19,F,2,6,11,42,7,3,11,1,928.027852747618,29,High,0,NA,NA,NA
Exp3,P117_Exp3,NA,19,F,2,6,11,43,5,1,9,1,802.887301601004,29,High,0,NA,NA,NA
Exp3,P117_Exp3,NA,19,F,2,6,11,44,6,2,10,1,243.371645748994,29,High,0,NA,NA,NA
Exp3,P117_Exp3,NA,19,F,2,6,12,45,8,4,12,1,1127.5418061341,29,High,0,NA,NA,NA
Exp3,P117_Exp3,NA,19,F,2,6,12,46,5,1,9,1,1779.45612404437,29,High,0,NA,NA,NA
Exp3,P117_Exp3,NA,19,F,2,6,12,47,6,2,10,1,2107.14306197042,29,High,0,NA,NA,NA
Exp3,P117_Exp3,NA,19,F,2,6,12,48,7,3,11,1,280.533594781446,29,High,350,NA,363,NA
Exp3,P117_Exp3,NA,19,F,3,7,13,49,9,1,13,4,4045.68632878363,29,High,0,NA,NA,NA
Exp3,P117_Exp3,NA,19,F,3,7,13,50,10,2,14,1,749.142355027288,29,High,0,NA,NA,NA
Exp3,P117_Exp3,NA,19,F,3,7,13,51,12,4,16,2,1054.67194268567,29,High,0,NA,NA,NA
Exp3,P117_Exp3,NA,19,F,3,7,13,52,11,3,15,1,269.785450658674,29,High,0,NA,NA,NA
Exp3,P117_Exp3,NA,19,F,3,7,14,53,12,4,16,4,3293.7599668694,29,High,0,NA,NA,NA
Exp3,P117_Exp3,NA,19,F,3,7,14,54,10,2,14,1,1818.31781749497,29,High,0,NA,NA,NA
Exp3,P117_Exp3,NA,19,F,3,7,14,55,11,3,15,1,978.063607450167,29,High,0,NA,NA,NA
Exp3,P117_Exp3,NA,19,F,3,7,14,56,9,1,13,1,379.905404741294,29,High,0,NA,NA,NA
Exp3,P117_Exp3,NA,19,F,3,8,15,57,12,4,16,1,1098.48043271631,29,High,0,NA,NA,NA
Exp3,P117_Exp3,NA,19,F,3,8,15,58,10,2,14,1,861.921046252974,29,High,0,NA,NA,NA
Exp3,P117_Exp3,NA,19,F,3,8,15,59,9,1,13,1,853.453113348223,29,High,0,NA,NA,NA
Exp3,P117_Exp3,NA,19,F,3,8,15,60,11,3,15,1,332.00074497654,29,High,210,NA,616,NA
Exp3,P117_Exp3,NA,19,F,3,8,16,61,10,2,14,2,2870.87255056031,29,High,0,NA,NA,NA
Exp3,P117_Exp3,NA,19,F,3,8,16,62,9,1,13,1,1077.11364018542,29,High,0,NA,NA,NA
Exp3,P117_Exp3,NA,19,F,3,8,16,63,12,4,16,1,482.971917543182,29,High,0,NA,NA,NA
Exp3,P117_Exp3,NA,19,F,3,8,16,64,11,3,15,1,176.832885030308,29,High,0,NA,NA,NA
Exp3,P117_Exp3,NA,19,F,3,9,17,65,12,4,16,1,872.359487340873,29,High,0,NA,NA,NA
Exp3,P117_Exp3,NA,19,F,3,9,17,66,10,2,14,1,2157.31857544961,29,High,0,NA,NA,NA
Exp3,P117_Exp3,NA,19,F,3,9,17,67,9,1,13,1,686.656598802074,29,High,77,NA,736,NA
Exp3,P117_Exp3,NA,19,F,3,9,17,68,11,3,15,1,428.855991409364,29,High,0,NA,NA,NA
Exp3,P117_Exp3,NA,19,F,3,9,18,69,10,2,14,3,3748.40914970264,29,High,0,NA,NA,NA
Exp3,P117_Exp3,NA,19,F,3,9,18,70,11,3,15,1,688.238016136893,29,High,0,NA,NA,NA
Exp3,P117_Exp3,NA,19,F,3,9,18,71,12,4,16,1,652.49387914082,29,High,0,NA,NA,NA
Exp3,P117_Exp3,NA,19,F,3,9,18,72,9,1,13,1,210.011256167491,29,High,0,NA,NA,NA
Exp3,P118_Exp3,NA,18,M,1,1,1,1,3,3,7,1,2753.51059714376,24,High,353,NA,247,NA
Exp3,P118_Exp3,NA,18,M,1,1,1,2,4,4,8,3,4951.9520135218,24,High,167,NA,310,NA
Exp3,P118_Exp3,NA,18,M,1,1,1,3,1,1,5,1,1293.52370091874,24,High,216,NA,314,NA
Exp3,P118_Exp3,NA,18,M,1,1,1,4,2,2,6,2,2417.27087460822,24,High,150,NA,280,NA
Exp3,P118_Exp3,NA,18,M,1,1,2,5,3,3,7,2,3715.71376840438,24,High,0,NA,NA,NA
Exp3,P118_Exp3,NA,18,M,1,1,2,6,2,2,6,3,4165.64217401901,24,High,174,NA,253,NA
Exp3,P118_Exp3,NA,18,M,1,1,2,7,1,1,5,3,7139.4117049349,24,High,0,NA,NA,NA
Exp3,P118_Exp3,NA,18,M,1,1,2,8,4,4,8,2,1844.51099182479,24,High,0,NA,NA,NA
Exp3,P118_Exp3,NA,18,M,1,2,3,9,2,2,6,4,7535.21572236059,24,High,0,NA,NA,NA
Exp3,P118_Exp3,NA,18,M,1,2,3,10,4,4,8,2,3997.9979503114,24,High,0,NA,NA,NA
Exp3,P118_Exp3,NA,18,M,1,2,3,11,1,1,5,2,3876.78891732867,24,High,0,NA,NA,NA
Exp3,P118_Exp3,NA,18,M,1,2,3,12,3,3,7,1,271.827693472005,24,High,0,NA,NA,NA
Exp3,P118_Exp3,NA,18,M,1,2,4,13,4,4,8,4,6138.91873035027,24,High,0,NA,NA,NA
Exp3,P118_Exp3,NA,18,M,1,2,4,14,2,2,6,1,4126.23526314928,24,High,0,NA,NA,NA
Exp3,P118_Exp3,NA,18,M,1,2,4,15,3,3,7,1,3243.5825111279,24,High,0,NA,NA,NA
Exp3,P118_Exp3,NA,18,M,1,2,4,16,1,1,5,1,1188.6214229562,24,High,0,NA,NA,NA
Exp3,P118_Exp3,NA,18,M,1,3,5,17,2,2,6,3,9678.86248602008,24,High,0,NA,NA,NA
Exp3,P118_Exp3,NA,18,M,1,3,5,18,3,3,7,1,3547.17736622479,24,High,0,NA,NA,NA
Exp3,P118_Exp3,NA,18,M,1,3,5,19,4,4,8,1,2901.9574558406,24,High,0,NA,NA,NA
Exp3,P118_Exp3,NA,18,M,1,3,5,20,1,1,5,1,1785.45535022204,24,High,0,NA,NA,NA
Exp3,P118_Exp3,NA,18,M,1,3,6,21,2,2,6,1,6968.14238432853,24,High,0,NA,NA,NA
Exp3,P118_Exp3,NA,18,M,1,3,6,22,1,1,5,1,1326.35068252057,24,High,0,NA,NA,NA
Exp3,P118_Exp3,NA,18,M,1,3,6,23,3,3,7,1,2368.90810803015,24,High,0,NA,NA,NA
Exp3,P118_Exp3,NA,18,M,1,3,6,24,4,4,8,1,1154.834422352,24,High,0,NA,NA,NA
Exp3,P118_Exp3,NA,18,M,2,4,7,25,6,2,10,2,3239.96163542324,24,High,0,NA,NA,NA
Exp3,P118_Exp3,NA,18,M,2,4,7,26,5,1,9,1,1495.29412793709,24,High,0,NA,NA,NA
Exp3,P118_Exp3,NA,18,M,2,4,7,27,7,3,11,2,2604.07869382107,24,High,0,NA,NA,NA
Exp3,P118_Exp3,NA,18,M,2,4,7,28,8,4,12,1,3570.88326271332,24,High,0,NA,NA,NA
Exp3,P118_Exp3,NA,18,M,2,4,8,29,6,2,10,1,2999.95055178442,24,High,0,NA,NA,NA
Exp3,P118_Exp3,NA,18,M,2,4,8,30,8,4,12,2,2479.71613106347,24,High,0,NA,NA,NA
Exp3,P118_Exp3,NA,18,M,2,4,8,31,7,3,11,1,1254.59891014907,24,High,0,NA,NA,NA
Exp3,P118_Exp3,NA,18,M,2,4,8,32,5,1,9,1,310.025535178283,24,High,367,NA,447,NA
Exp3,P118_Exp3,NA,18,M,2,5,9,33,7,3,11,1,6177.31617399841,24,High,0,NA,NA,NA
Exp3,P118_Exp3,NA,18,M,2,5,9,34,8,4,12,1,1413.93221554245,24,High,0,NA,NA,NA
Exp3,P118_Exp3,NA,18,M,2,5,9,35,5,1,9,2,5146.52923278845,24,High,0,NA,NA,NA
Exp3,P118_Exp3,NA,18,M,2,5,9,36,6,2,10,1,529.172788646974,24,High,0,NA,NA,NA
Exp3,P118_Exp3,NA,18,M,2,5,10,37,5,1,9,1,1444.43241740373,24,High,0,NA,NA,NA
Exp3,P118_Exp3,NA,18,M,2,5,10,38,7,3,11,1,2586.18838986149,24,High,0,NA,NA,NA
Exp3,P118_Exp3,NA,18,M,2,5,10,39,8,4,12,1,996.825665795768,24,High,0,NA,NA,NA
Exp3,P118_Exp3,NA,18,M,2,5,10,40,6,2,10,1,892.343999174045,24,High,0,NA,NA,NA
Exp3,P118_Exp3,NA,18,M,2,6,11,41,8,4,12,1,2776.31315916369,24,High,0,NA,NA,NA
Exp3,P118_Exp3,NA,18,M,2,6,11,42,6,2,10,1,2114.58659030541,24,High,0,NA,NA,NA
Exp3,P118_Exp3,NA,18,M,2,6,11,43,7,3,11,1,1038.35945294486,24,High,0,NA,NA,NA
Exp3,P118_Exp3,NA,18,M,2,6,11,44,5,1,9,1,487.05044712915,24,High,0,NA,NA,NA
Exp3,P118_Exp3,NA,18,M,2,6,12,45,8,4,12,1,2464.84699244684,24,High,0,NA,NA,NA
Exp3,P118_Exp3,NA,18,M,2,6,12,46,6,2,10,1,1631.30174536855,24,High,0,NA,NA,NA
Exp3,P118_Exp3,NA,18,M,2,6,12,47,5,1,9,1,823.138508370903,24,High,0,NA,NA,NA
Exp3,P118_Exp3,NA,18,M,2,6,12,48,7,3,11,1,239.583537484577,24,High,0,NA,NA,NA
Exp3,P118_Exp3,NA,18,M,3,7,13,49,11,3,15,1,1896.42830114462,24,High,0,NA,NA,NA
Exp3,P118_Exp3,NA,18,M,3,7,13,50,9,1,13,2,3779.59845034275,24,High,0,NA,NA,NA
Exp3,P118_Exp3,NA,18,M,3,7,13,51,12,4,16,2,2789.10939241541,24,High,0,NA,NA,NA
Exp3,P118_Exp3,NA,18,M,3,7,13,52,10,2,14,1,1192.36350709616,24,High,0,NA,NA,NA
Exp3,P118_Exp3,NA,18,M,3,7,14,53,9,1,13,1,2054.29685391573,24,High,0,NA,NA,NA
Exp3,P118_Exp3,NA,18,M,3,7,14,54,11,3,15,1,1101.65829414109,24,High,0,NA,NA,NA
Exp3,P118_Exp3,NA,18,M,3,7,14,55,10,2,14,1,1664.41184815631,24,High,0,NA,NA,NA
Exp3,P118_Exp3,NA,18,M,3,7,14,56,12,4,16,1,248.580399031198,24,High,0,NA,NA,NA
Exp3,P118_Exp3,NA,18,M,3,8,15,57,9,1,13,1,3360.27668085444,24,High,0,NA,NA,NA
Exp3,P118_Exp3,NA,18,M,3,8,15,58,12,4,16,1,1860.06908880518,24,High,0,NA,NA,NA
Exp3,P118_Exp3,NA,18,M,3,8,15,59,10,2,14,1,1026.30554594725,24,High,0,NA,NA,NA
Exp3,P118_Exp3,NA,18,M,3,8,15,60,11,3,15,1,603.450339669507,24,High,0,NA,NA,NA
Exp3,P118_Exp3,NA,18,M,3,8,16,61,12,4,16,1,1497.12250584344,24,High,0,NA,NA,NA
Exp3,P118_Exp3,NA,18,M,3,8,16,62,11,3,15,1,941.062551690266,24,High,0,NA,NA,NA
Exp3,P118_Exp3,NA,18,M,3,8,16,63,10,2,14,1,993.115240573388,24,High,0,NA,NA,NA
Exp3,P118_Exp3,NA,18,M,3,8,16,64,9,1,13,1,577.60490333385,24,High,0,NA,NA,NA
Exp3,P118_Exp3,NA,18,M,3,9,17,65,10,2,14,1,1242.52781688119,24,High,0,NA,NA,NA
Exp3,P118_Exp3,NA,18,M,3,9,17,66,12,4,16,1,1681.06172554326,24,High,163,NA,504,NA
Exp3,P118_Exp3,NA,18,M,3,9,17,67,11,3,15,1,1135.65605268741,24,High,0,NA,NA,NA
Exp3,P118_Exp3,NA,18,M,3,9,17,68,9,1,13,1,386.46252594117,24,High,0,NA,NA,NA
Exp3,P118_Exp3,NA,18,M,3,9,18,69,10,2,14,1,2420.59083983986,24,High,0,NA,NA,NA
Exp3,P118_Exp3,NA,18,M,3,9,18,70,9,1,13,1,2476.114250705,24,High,0,NA,NA,NA
Exp3,P118_Exp3,NA,18,M,3,9,18,71,12,4,16,1,1506.68169007986,24,High,0,NA,NA,NA
Exp3,P118_Exp3,NA,18,M,3,9,18,72,11,3,15,1,383.290000816487,24,High,213,NA,627,NA
Exp3,P119_Exp3,NA,19,F,1,1,1,1,3,3,7,3,10035.0216984225,12,Low,337,NA,240,NA
Exp3,P119_Exp3,NA,19,F,1,1,1,2,2,2,6,2,2407.64716648118,12,Low,213,NA,266,NA
Exp3,P119_Exp3,NA,19,F,1,1,1,3,4,4,8,2,1553.50191355683,12,Low,196,NA,244,NA
Exp3,P119_Exp3,NA,19,F,1,1,1,4,1,1,5,4,3505.39030772779,12,Low,222,NA,217,NA
Exp3,P119_Exp3,NA,19,F,1,1,2,5,3,3,7,1,1987.76970760446,12,Low,455,NA,227,NA
Exp3,P119_Exp3,NA,19,F,1,1,2,6,2,2,6,1,1309.46140340893,12,Low,170,NA,214,NA
Exp3,P119_Exp3,NA,19,F,1,1,2,7,4,4,8,1,2487.59106084981,12,Low,100,NA,237,NA
Exp3,P119_Exp3,NA,19,F,1,1,2,8,1,1,5,3,2962.93373848675,12,Low,97,NA,240,NA
Exp3,P119_Exp3,NA,19,F,1,2,3,9,3,3,7,1,2100.07112703897,12,Low,100,NA,240,NA
Exp3,P119_Exp3,NA,19,F,1,2,3,10,2,2,6,4,5140.05724535309,12,Low,386,NA,307,NA
Exp3,P119_Exp3,NA,19,F,1,2,3,11,1,1,5,4,7996.13881802725,12,Low,154,NA,220,NA
Exp3,P119_Exp3,NA,19,F,1,2,3,12,4,4,8,1,2265.61561068229,12,Low,310,NA,240,NA
Exp3,P119_Exp3,NA,19,F,1,2,4,13,2,2,6,4,4450.95807424514,12,Low,440,NA,203,NA
Exp3,P119_Exp3,NA,19,F,1,2,4,14,1,1,5,3,4633.3876158169,12,Low,163,NA,234,NA
Exp3,P119_Exp3,NA,19,F,1,2,4,15,4,4,8,1,1412.24826260441,12,Low,97,NA,296,NA
Exp3,P119_Exp3,NA,19,F,1,2,4,16,3,3,7,1,1412.6112848644,12,Low,110,NA,263,NA
Exp3,P119_Exp3,NA,19,F,1,3,5,17,4,4,8,1,2242.51002758319,12,Low,0,NA,NA,NA
Exp3,P119_Exp3,NA,19,F,1,3,5,18,3,3,7,1,2321.41581094402,12,Low,0,NA,NA,NA
Exp3,P119_Exp3,NA,19,F,1,3,5,19,2,2,6,1,1309.08240092685,12,Low,149,NA,257,NA
Exp3,P119_Exp3,NA,19,F,1,3,5,20,1,1,5,1,1992.76066068705,12,Low,126,NA,237,NA
Exp3,P119_Exp3,NA,19,F,1,3,6,21,3,3,7,1,3940.68746888661,12,Low,353,NA,247,NA
Exp3,P119_Exp3,NA,19,F,1,3,6,22,4,4,8,1,1665.86333417945,12,Low,0,NA,NA,NA
Exp3,P119_Exp3,NA,19,F,1,3,6,23,2,2,6,3,7200.4874870363,12,Low,371,NA,243,NA
Exp3,P119_Exp3,NA,19,F,1,3,6,24,1,1,5,1,2724.68560432753,12,Low,390,NA,387,NA
Exp3,P119_Exp3,NA,19,F,2,4,7,25,6,2,10,1,1836.77656733562,12,Low,220,NA,237,NA
Exp3,P119_Exp3,NA,19,F,2,4,7,26,7,3,11,3,3815.58680106536,12,Low,293,NA,526,NA
Exp3,P119_Exp3,NA,19,F,2,4,7,27,5,1,9,2,1970.68112805937,12,Low,213,NA,240,NA
Exp3,P119_Exp3,NA,19,F,2,4,7,28,8,4,12,2,1467.86906232956,12,Low,0,NA,NA,NA
Exp3,P119_Exp3,NA,19,F,2,4,8,29,7,3,11,1,1350.46995402809,12,Low,107,NA,283,NA
Exp3,P119_Exp3,NA,19,F,2,4,8,30,5,1,9,2,2142.9442371882,12,Low,176,NA,220,NA
Exp3,P119_Exp3,NA,19,F,2,4,8,31,6,2,10,3,3919.58544305089,12,Low,347,NA,297,NA
Exp3,P119_Exp3,NA,19,F,2,4,8,32,8,4,12,3,3980.56986655865,12,Low,240,NA,583,NA
Exp3,P119_Exp3,NA,19,F,2,5,9,33,6,2,10,2,3557.20178580304,12,Low,0,NA,NA,NA
Exp3,P119_Exp3,NA,19,F,2,5,9,34,5,1,9,4,4414.046187645,12,Low,180,NA,293,NA
Exp3,P119_Exp3,NA,19,F,2,5,9,35,7,3,11,1,1713.98820660397,12,Low,0,NA,NA,NA
